scorer,DLC_resnet50_ymazeanalysis10_27shuffle1_50000,DLC_resnet50_ymazeanalysis10_27shuffle1_50000,DLC_resnet50_ymazeanalysis10_27shuffle1_50000,DLC_resnet50_ymazeanalysis10_27shuffle1_50000,DLC_resnet50_ymazeanalysis10_27shuffle1_50000,DLC_resnet50_ymazeanalysis10_27shuffle1_50000,DLC_resnet50_ymazeanalysis10_27shuffle1_50000,DLC_resnet50_ymazeanalysis10_27shuffle1_50000,DLC_resnet50_ymazeanalysis10_27shuffle1_50000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
21,83.05274200439453,428.13818359375,0.001190781593322754,318.63397216796875,0.6821596622467041,0.0002180337905883789,3.3451669216156006,-1.6681208610534668,0.0003077089786529541
22,83.05274200439453,428.13818359375,0.001190781593322754,318.63397216796875,0.6821596622467041,0.0002180337905883789,3.3451669216156006,-1.6681208610534668,0.0003077089786529541
23,83.05274200439453,428.13818359375,0.001190781593322754,318.63397216796875,0.6821596622467041,0.0002180337905883789,3.3451669216156006,-1.6681208610534668,0.0003077089786529541
24,83.05274200439453,428.13818359375,0.001190781593322754,318.63397216796875,0.6821596622467041,0.0002180337905883789,3.3451669216156006,-1.6681208610534668,0.0003077089786529541
25,83.05274200439453,428.13818359375,0.001190781593322754,318.63397216796875,0.6821596622467041,0.0002180337905883789,3.3451669216156006,-1.6681208610534668,0.0003077089786529541
26,83.05274200439453,428.13818359375,0.001190781593322754,318.63397216796875,0.6821596622467041,0.0002180337905883789,3.3451669216156006,-1.6681208610534668,0.0003077089786529541
27,83.05274200439453,428.13818359375,0.001190781593322754,318.6336669921875,0.6821396350860596,0.0002181529998779297,3.345160961151123,-1.6681275367736816,0.0003077089786529541
28,83.05274200439453,428.13818359375,0.001190781593322754,318.6335754394531,0.6821613311767578,0.0002180039882659912,3.3451647758483887,-1.6681180000305176,0.0003077089786529541
29,83.05274200439453,428.13818359375,0.001190781593322754,318.6335754394531,0.6821613311767578,0.0002180039882659912,3.3451647758483887,-1.6681180000305176,0.0003077089786529541
30,83.05274200439453,428.13818359375,0.001190781593322754,318.6335754394531,0.6821613311767578,0.0002180039882659912,3.3451647758483887,-1.6681180000305176,0.0003077089786529541
31,83.05274200439453,428.13818359375,0.001190781593322754,318.6335754394531,0.6821613311767578,0.0002180039882659912,3.3451647758483887,-1.6681180000305176,0.0003077089786529541
32,83.05274200439453,428.13818359375,0.001190781593322754,318.6335754394531,0.6821613311767578,0.0002180039882659912,3.3451647758483887,-1.6681180000305176,0.0003077089786529541
33,83.05274200439453,428.13818359375,0.001190781593322754,318.6335754394531,0.6821613311767578,0.0002180039882659912,3.3451647758483887,-1.6681180000305176,0.0003077089786529541
34,83.20159912109375,428.1954345703125,0.001531749963760376,318.52545166015625,0.813934326171875,0.00021982192993164062,3.2874152660369873,-1.6419692039489746,0.00030690431594848633
35,83.20783996582031,428.19879150390625,0.0014751553535461426,318.5262451171875,0.8152623176574707,0.00021976232528686523,3.2879791259765625,-1.6417479515075684,0.000306934118270874
36,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
37,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
38,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
39,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
40,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
41,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
42,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
43,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
44,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
45,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
46,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
47,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
48,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
49,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
50,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
51,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
52,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
53,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
54,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
55,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
56,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
57,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
58,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
59,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
60,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
61,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
62,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
63,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
64,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
65,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
66,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
67,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
68,83.20159912109375,428.1954345703125,0.001531749963760376,318.52545166015625,0.813934326171875,0.00021982192993164062,3.2874152660369873,-1.6419692039489746,0.00030690431594848633
69,83.20783996582031,428.19879150390625,0.0014751553535461426,318.5262451171875,0.8152623176574707,0.00021976232528686523,3.2879791259765625,-1.6417479515075684,0.000306934118270874
70,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
71,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
72,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
73,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
74,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
75,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
76,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
77,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
78,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
79,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
80,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
81,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
82,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
83,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
84,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
85,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
86,83.20783996582031,428.19879150390625,0.001475304365158081,318.5258483886719,0.8153538703918457,0.00021982192993164062,3.2879788875579834,-1.641754150390625,0.000306934118270874
87,375.0857238769531,49.74746322631836,0.9997924566268921,355.7960510253906,62.76827621459961,0.9999940991401672,338.0574035644531,78.14717864990234,0.9994991421699524
88,374.8544921875,52.356422424316406,0.9902580976486206,355.8938903808594,62.34992980957031,0.9999954700469971,338.1865539550781,77.56675720214844,0.9995176792144775
89,343.57965087890625,77.43367004394531,0.0866515040397644,355.3355407714844,61.90110397338867,0.9999960660934448,337.36334228515625,77.20303344726562,0.9997088313102722
90,371.1324462890625,68.73668670654297,0.13629525899887085,356.2792663574219,62.40544891357422,0.9999918937683105,337.16241455078125,76.74911499023438,0.9996447563171387
91,343.85986328125,75.9881591796875,0.05493667721748352,357.53314208984375,63.04482650756836,0.9999900460243225,336.9165344238281,77.01361083984375,0.9993987083435059
92,343.6389465332031,75.44911193847656,0.03850880265235901,357.4551696777344,64.68165588378906,0.999997615814209,336.4474792480469,76.80030059814453,0.9995095729827881
93,343.2083435058594,75.69991302490234,0.04302537441253662,357.046875,65.769287109375,0.9999986290931702,336.10009765625,77.42461395263672,0.9986308813095093
94,341.18072509765625,76.79698944091797,0.0548785924911499,357.0167541503906,66.08465576171875,0.9999988079071045,335.7164306640625,77.30736541748047,0.9969293475151062
95,372.6376037597656,84.35067749023438,0.9134801626205444,356.4910583496094,67.65081787109375,0.9999989867210388,335.44244384765625,75.27662658691406,0.9854108095169067
96,372.2001647949219,90.47429656982422,0.9968786239624023,356.6308898925781,69.260986328125,0.9999984502792358,335.40350341796875,75.30519104003906,0.9682561159133911
97,369.3006896972656,95.29548645019531,0.9994456171989441,357.53656005859375,74.30137634277344,0.9999980926513672,337.21881103515625,70.60333251953125,0.9908510446548462
98,368.0941162109375,99.29039001464844,0.9996756315231323,358.3995666503906,75.69313049316406,0.9999974966049194,337.65277099609375,69.16329956054688,0.9949074387550354
99,366.1509704589844,109.87891387939453,0.9999045133590698,360.44659423828125,82.75686645507812,0.9999908804893494,338.79400634765625,67.38509368896484,0.9997110366821289
100,367.52734375,112.020751953125,0.9999667406082153,362.3868408203125,84.8929443359375,0.9999973177909851,339.6292724609375,67.04932403564453,0.9999059438705444
101,366.32757568359375,123.02896118164062,0.9999666213989258,363.31378173828125,90.92537689208984,0.9998985528945923,342.48980712890625,66.8337173461914,0.9999696016311646
102,365.8820495605469,126.584716796875,0.9999425411224365,362.3343505859375,94.04145812988281,0.9999457597732544,346.9409484863281,66.86784362792969,0.9999195337295532
103,365.0186462402344,130.8473663330078,0.9999869465827942,363.2117614746094,98.0126724243164,0.9999219179153442,349.53759765625,67.42344665527344,0.9999756813049316
104,363.7629699707031,139.43919372558594,0.9998717308044434,365.0451354980469,102.9077377319336,0.9998630881309509,360.0942077636719,69.036376953125,0.9999868273735046
105,362.908203125,145.00086975097656,0.9999679923057556,366.65692138671875,108.87681579589844,0.9996494054794312,361.8634338378906,71.30111694335938,0.9999624490737915
106,364.39324951171875,148.7777099609375,0.9998956918716431,368.34173583984375,114.78523254394531,0.9998552799224854,366.1666259765625,75.51509857177734,0.9999788999557495
107,367.58746337890625,153.4269256591797,0.9925130605697632,369.4287414550781,115.13038635253906,0.9999250173568726,365.4681396484375,76.18657684326172,0.9999712109565735
108,369.4992370605469,155.5100860595703,0.9976888298988342,369.9518127441406,115.9345474243164,0.9996267557144165,368.12750244140625,78.78005981445312,0.9999821782112122
109,372.97894287109375,160.16415405273438,0.999843418598175,370.69647216796875,119.05400848388672,0.9983177781105042,366.5234069824219,84.22632598876953,0.9999949932098389
110,374.5113525390625,163.94105529785156,0.9997071027755737,370.5132751464844,124.99530029296875,0.9933049082756042,366.6086120605469,85.9041748046875,0.9999908804893494
111,373.62615966796875,173.41366577148438,0.9999424815177917,370.0853271484375,132.9530487060547,0.9988702535629272,368.0346984863281,90.22212219238281,0.9999727010726929
112,372.71978759765625,174.08033752441406,0.9999336004257202,369.35321044921875,134.7738494873047,0.9990286827087402,368.4434509277344,92.96027374267578,0.9999875426292419
113,371.7861328125,182.07815551757812,0.9999563694000244,369.26995849609375,145.24159240722656,0.999711811542511,368.1965637207031,103.04072570800781,0.9999874830245972
114,370.6628112792969,190.51132202148438,0.9999790787696838,369.70404052734375,149.7757568359375,0.9998230934143066,369.1137390136719,107.37948608398438,0.9999803304672241
115,372.7595520019531,196.9498291015625,0.9999936819076538,370.43280029296875,157.2468719482422,0.9990556836128235,369.3562927246094,111.55133056640625,0.999638557434082
116,373.1717834472656,204.4240264892578,0.9999819993972778,370.989501953125,159.28372192382812,0.9935240745544434,370.26409912109375,114.87242889404297,0.9998154640197754
117,377.1746520996094,208.7395782470703,0.9999861121177673,372.8616027832031,166.2517547607422,0.9951906204223633,371.1912841796875,127.345458984375,0.999953031539917
118,378.24554443359375,210.4901885986328,0.9999887943267822,372.7815856933594,173.32345581054688,0.9942694306373596,371.7618713378906,132.3617401123047,0.999992847442627
119,377.6737365722656,209.98239135742188,0.9999674558639526,373.1110534667969,173.71875,0.9962256550788879,370.1174011230469,134.67979431152344,0.9999926090240479
120,377.86053466796875,207.54641723632812,0.9999374151229858,373.1903991699219,174.1864776611328,0.9972101449966431,370.1111145019531,134.47311401367188,0.9999914169311523
121,377.4151611328125,207.45176696777344,0.9999546408653259,373.3072509765625,174.2768096923828,0.9956053495407104,369.8638610839844,134.6095733642578,0.9999745488166809
122,377.3226623535156,207.63638305664062,0.9999523162841797,372.96099853515625,174.66998291015625,0.9976069927215576,369.6587829589844,134.5680389404297,0.9999706745147705
123,376.1353759765625,206.78482055664062,0.9999556541442871,371.4264221191406,175.0613555908203,0.9997292757034302,368.3705749511719,135.534912109375,0.9999473094940186
124,376.0500183105469,207.47496032714844,0.9999701976776123,370.9803161621094,175.82455444335938,0.9995517730712891,368.4206237792969,135.6083526611328,0.9999065399169922
125,376.19512939453125,208.09591674804688,0.9999879598617554,371.1576843261719,176.56846618652344,0.9997572898864746,368.5106506347656,136.03565979003906,0.9999111890792847
126,376.5545959472656,209.59158325195312,0.9999926090240479,371.2791748046875,177.99368286132812,0.9998480081558228,368.5284423828125,136.0095672607422,0.9999078512191772
127,376.97027587890625,211.12379455566406,0.9999929666519165,371.28765869140625,179.00502014160156,0.9998688101768494,368.35162353515625,137.1890411376953,0.9999538660049438
128,377.3448791503906,213.90892028808594,0.9999606609344482,371.16473388671875,180.95172119140625,0.9998478889465332,368.7134094238281,138.0118408203125,0.9999724626541138
129,377.3193054199219,214.69471740722656,0.9999302625656128,371.17822265625,181.5529022216797,0.9998067617416382,368.707763671875,138.4748992919922,0.9999781847000122
130,377.431396484375,217.15945434570312,0.9997949600219727,371.24176025390625,182.64767456054688,0.9998160600662231,368.7856140136719,139.970458984375,0.9999797344207764
131,377.93048095703125,217.63975524902344,0.9998014569282532,370.93084716796875,185.2711181640625,0.999765157699585,368.8114929199219,140.2140350341797,0.9999701976776123
132,377.9656066894531,218.1809844970703,0.9997155666351318,370.9263610839844,185.7354278564453,0.9997777938842773,368.79254150390625,140.27420043945312,0.9999676942825317
133,377.03778076171875,217.4667510986328,0.999847948551178,370.8174743652344,185.46884155273438,0.9998146295547485,368.7887268066406,140.34854125976562,0.9999675750732422
134,377.27435302734375,218.58969116210938,0.9998677968978882,370.8648986816406,186.13955688476562,0.9998809099197388,368.3736267089844,140.83766174316406,0.9999597072601318
135,377.4194030761719,219.78614807128906,0.9999094009399414,370.8835144042969,186.8211212158203,0.9998747110366821,368.9391784667969,140.80938720703125,0.9999756217002869
136,377.977783203125,222.0275115966797,0.9998934268951416,371.26995849609375,188.6695098876953,0.9996124505996704,369.1780700683594,141.01707458496094,0.9999830722808838
137,375.9298095703125,225.5845489501953,0.9999990463256836,370.8668212890625,193.65518188476562,0.9992815256118774,369.0368347167969,141.27113342285156,0.9999796152114868
138,373.813720703125,226.49183654785156,0.9999991059303284,370.310546875,193.80918884277344,0.9990079402923584,368.902587890625,142.1181182861328,0.9999725222587585
139,366.7456970214844,229.54745483398438,0.999998152256012,369.6251220703125,194.50799560546875,0.9986836910247803,368.55389404296875,144.58860778808594,0.9999839067459106
140,366.74468994140625,229.58303833007812,0.9999982118606567,369.57257080078125,194.61912536621094,0.9986429214477539,368.5036315917969,144.8658447265625,0.9999809265136719
141,364.29052734375,234.5952606201172,0.9999915361404419,366.2032775878906,200.90960693359375,0.9974152445793152,370.0082092285156,149.69387817382812,0.9999939203262329
142,361.0813293457031,237.3331298828125,0.9999758005142212,365.29998779296875,201.6966552734375,0.998701810836792,370.8824462890625,154.09814453125,0.9999901056289673
143,358.25543212890625,242.0416259765625,0.9999990463256836,363.3751525878906,206.73548889160156,0.9994801878929138,372.45355224609375,162.96165466308594,0.999998927116394
144,357.96112060546875,245.47703552246094,0.9999975562095642,363.1457214355469,208.37911987304688,0.9995236396789551,372.2462158203125,165.6568145751953,0.9999972581863403
145,356.5431823730469,253.1260986328125,0.9999971389770508,363.2890625,214.78863525390625,0.9980108737945557,371.85150146484375,171.08909606933594,0.9999857544898987
146,357.27447509765625,255.6985626220703,0.9999892115592957,362.6100158691406,220.00643920898438,0.9988459944725037,371.14483642578125,174.75790405273438,0.99997878074646
147,357.9178771972656,257.20361328125,0.9999988079071045,363.4644775390625,222.52857971191406,0.9994089603424072,371.9685363769531,177.9529266357422,0.999997615814209
148,358.9749450683594,267.045166015625,0.9999960660934448,363.4020690917969,230.8407745361328,0.9996870160102844,370.2716064453125,187.5791015625,0.9999959468841553
149,359.7325134277344,267.9825744628906,0.9999951720237732,363.5165710449219,231.4781951904297,0.9992674589157104,369.3303527832031,188.58465576171875,0.9999950528144836
150,359.1948547363281,268.8979797363281,0.9999945163726807,362.79571533203125,233.04129028320312,0.9989428520202637,368.7095947265625,190.34103393554688,0.9999896287918091
151,357.3912353515625,269.6071472167969,0.999994158744812,362.7783203125,233.3392791748047,0.9978581666946411,367.92425537109375,190.92376708984375,0.999993085861206
152,353.7841491699219,270.4284973144531,0.9999824166297913,361.9423522949219,233.71524047851562,0.9959186315536499,366.6832580566406,192.04061889648438,0.999990701675415
153,351.31005859375,272.3296813964844,0.9999964237213135,361.0721740722656,234.3189697265625,0.9923384189605713,366.5484313964844,192.30870056152344,0.9999922513961792
154,348.46514892578125,274.3636169433594,0.9999980926513672,358.9883117675781,236.08364868164062,0.9941808581352234,366.4478759765625,193.62339782714844,0.9999955892562866
155,342.3326110839844,273.6256103515625,0.9999938011169434,357.1694030761719,236.84901428222656,0.9991216659545898,367.5115051269531,196.97610473632812,0.9999949336051941
156,338.9892883300781,274.64520263671875,0.9999887943267822,356.08099365234375,237.1658935546875,0.9992737770080566,367.4469909667969,199.08795166015625,0.9999856948852539
157,334.2256164550781,277.6918640136719,0.9999939799308777,353.9620056152344,239.12506103515625,0.9984267950057983,365.09521484375,204.14285278320312,0.9999920129776001
158,328.4659423828125,278.420166015625,0.9999861717224121,346.8106384277344,247.53582763671875,0.9999508857727051,364.3059387207031,212.390625,0.9999886751174927
159,322.10675048828125,282.34454345703125,0.9999780654907227,344.7271728515625,249.9481964111328,0.9997254610061646,363.6585998535156,217.34764099121094,0.9999569058418274
160,314.2329406738281,287.7999572753906,0.9999783039093018,340.5385437011719,258.0862731933594,0.9998503923416138,361.211181640625,223.48739624023438,0.9999217987060547
161,311.12371826171875,291.7724304199219,0.9999966621398926,339.3674621582031,260.7314758300781,0.999862551689148,358.59698486328125,227.02186584472656,0.9999727606773376
162,302.8901062011719,297.13623046875,0.9999872446060181,331.4688415527344,268.44744873046875,0.9997854828834534,354.8481140136719,236.3052520751953,0.9999841451644897
163,297.6751403808594,300.9010009765625,0.999972939491272,326.1475524902344,271.5002746582031,0.9996781349182129,352.2130126953125,239.56573486328125,0.9999314546585083
164,283.8815002441406,305.3798522949219,0.9999696016311646,315.5799255371094,277.04913330078125,0.9991040825843811,342.7005310058594,249.0189971923828,0.9999521970748901
165,279.6110534667969,306.9861145019531,0.9999949932098389,308.53228759765625,281.1207275390625,0.9995077252388,337.9275207519531,252.16883850097656,0.9999917149543762
166,266.57293701171875,313.2377014160156,0.9999456405639648,295.3060607910156,291.0041809082031,0.9999765157699585,330.4527587890625,267.0756530761719,0.9999687671661377
167,262.0918884277344,315.9920654296875,0.9999887943267822,292.54339599609375,294.4974670410156,0.9999642372131348,326.92242431640625,271.8184814453125,0.9999514818191528
